Image,Model,Conf,GT_Count,Pred_Count,TP,FP,FN,Precision,Recall,F1
img-289_jpg.rf.1aa5b2c075b7c261f29cefbc8949cd71.jpg,YOLOv9c,0.5,1,1,1,0,0,1.0,1.0,1.0
img-289_jpg.rf.1aa5b2c075b7c261f29cefbc8949cd71.jpg,YOLOv11,0.5,1,1,1,0,0,1.0,1.0,1.0
img-289_jpg.rf.1aa5b2c075b7c261f29cefbc8949cd71.jpg,YOLOv12n,0.5,1,1,1,0,0,1.0,1.0,1.0
img-289_jpg.rf.1aa5b2c075b7c261f29cefbc8949cd71.jpg,YOLOv8-FPN,0.5,1,1,1,0,0,1.0,1.0,1.0
img-289_jpg.rf.1aa5b2c075b7c261f29cefbc8949cd71.jpg,YOLOv8n,0.7,1,1,1,0,0,1.0,1.0,1.0
img-289_jpg.rf.1aa5b2c075b7c261f29cefbc8949cd71.jpg,YOLOv9c,0.7,1,1,1,0,0,1.0,1.0,1.0
img-289_jpg.rf.1aa5b2c075b7c261f29cefbc8949cd71.jpg,YOLOv11,0.7,1,0,0,0,1,0.0,0.0,0.0
img-289_jpg.rf.1aa5b2c075b7c261f29cefbc8949cd71.jpg,YOLOv12n,0.7,1,1,1,0,0,1.0,1.0,1.0
img-289_jpg.rf.1aa5b2c075b7c261f29cefbc8949cd71.jpg,YOLOv8-FPN,0.7,1,1,1,0,0,1.0,1.0,1.0
img-39_jpg.rf.6d7a732b780c82abad6755c33eda27f9.jpg,YOLOv8n,0.25,1,2,1,1,0,0.5,1.0,0.6666666666666666
img-39_jpg.rf.6d7a732b780c82abad6755c33eda27f9.jpg,YOLOv9c,0.25,1,1,1,0,0,1.0,1.0,1.0
img-39_jpg.rf.6d7a732b780c82abad6755c33eda27f9.jpg,YOLOv11,0.25,1,1,1,0,0,1.0,1.0,1.0
img-39_jpg.rf.6d7a732b780c82abad6755c33eda27f9.jpg,YOLOv12n,0.25,1,1,1,0,0,1.0,1.0,1.0
img-39_jpg.rf.6d7a732b780c82abad6755c33eda27f9.jpg,YOLOv8-FPN,0.25,1,1,1,0,0,1.0,1.0,1.0
img-39_jpg.rf.6d7a732b780c82abad6755c33eda27f9.jpg,YOLOv8n,0.5,1,1,1,0,0,1.0,1.0,1.0
img-39_jpg.rf.6d7a732b780c82abad6755c33eda27f9.jpg,YOLOv9c,0.5,1,1,1,0,0,1.0,1.0,1.0
img-39_jpg.rf.6d7a732b780c82abad6755c33eda27f9.jpg,YOLOv11,0.5,1,1,1,0,0,1.0,1.0,1.0
img-39_jpg.rf.6d7a732b780c82abad6755c33eda27f9.jpg,YOLOv12n,0.5,1,1,1,0,0,1.0,1.0,1.0
img-39_jpg.rf.6d7a732b780c82abad6755c33eda27f9.jpg,YOLOv8-FPN,0.5,1,1,1,0,0,1.0,1.0,1.0
img-39_jpg.rf.6d7a732b780c82abad6755c33eda27f9.jpg,YOLOv8n,0.7,1,1,1,0,0,1.0,1.0,1.0
img-39_jpg.rf.6d7a732b780c82abad6755c33eda27f9.jpg,YOLOv9c,0.7,1,1,1,0,0,1.0,1.0,1.0
img-39_jpg.rf.6d7a732b780c82abad6755c33eda27f9.jpg,YOLOv11,0.7,1,1,1,0,0,1.0,1.0,1.0
img-39_jpg.rf.6d7a732b780c82abad6755c33eda27f9.jpg,YOLOv12n,0.7,1,1,1,0,0,1.0,1.0,1.0
img-39_jpg.rf.6d7a732b780c82abad6755c33eda27f9.jpg,YOLOv8-FPN,0.7,1,1,1,0,0,1.0,1.0,1.0
img-506_jpg.rf.94865eb5dfb65de7722e8f6678964bf6.jpg,YOLOv8n,0.25,1,1,1,0,0,1.0,1.0,1.0
img-506_jpg.rf.94865eb5dfb65de7722e8f6678964bf6.jpg,YOLOv9c,0.25,1,1,1,0,0,1.0,1.0,1.0
img-506_jpg.rf.94865eb5dfb65de7722e8f6678964bf6.jpg,YOLOv11,0.25,1,1,1,0,0,1.0,1.0,1.0
img-506_jpg.rf.94865eb5dfb65de7722e8f6678964bf6.jpg,YOLOv12n,0.25,1,1,1,0,0,1.0,1.0,1.0
img-506_jpg.rf.94865eb5dfb65de7722e8f6678964bf6.jpg,YOLOv8-FPN,0.25,1,1,1,0,0,1.0,1.0,1.0
img-506_jpg.rf.94865eb5dfb65de7722e8f6678964bf6.jpg,YOLOv8n,0.5,1,1,1,0,0,1.0,1.0,1.0
img-506_jpg.rf.94865eb5dfb65de7722e8f6678964bf6.jpg,YOLOv9c,0.5,1,1,1,0,0,1.0,1.0,1.0
img-506_jpg.rf.94865eb5dfb65de7722e8f6678964bf6.jpg,YOLOv11,0.5,1,1,1,0,0,1.0,1.0,1.0
img-506_jpg.rf.94865eb5dfb65de7722e8f6678964bf6.jpg,YOLOv12n,0.5,1,1,1,0,0,1.0,1.0,1.0
img-506_jpg.rf.94865eb5dfb65de7722e8f6678964bf6.jpg,YOLOv8-FPN,0.5,1,1,1,0,0,1.0,1.0,1.0
img-506_jpg.rf.94865eb5dfb65de7722e8f6678964bf6.jpg,YOLOv8n,0.7,1,1,1,0,0,1.0,1.0,1.0
img-506_jpg.rf.94865eb5dfb65de7722e8f6678964bf6.jpg,YOLOv9c,0.7,1,1,1,0,0,1.0,1.0,1.0
img-506_jpg.rf.94865eb5dfb65de7722e8f6678964bf6.jpg,YOLOv11,0.7,1,1,1,0,0,1.0,1.0,1.0
img-506_jpg.rf.94865eb5dfb65de7722e8f6678964bf6.jpg,YOLOv12n,0.7,1,1,1,0,0,1.0,1.0,1.0
img-506_jpg.rf.94865eb5dfb65de7722e8f6678964bf6.jpg,YOLOv8-FPN,0.7,1,1,1,0,0,1.0,1.0,1.0
img-558_jpg.rf.8a77dfdb6746c5fa3ce70c7dfeea82cf.jpg,YOLOv8n,0.25,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-558_jpg.rf.8a77dfdb6746c5fa3ce70c7dfeea82cf.jpg,YOLOv9c,0.25,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-558_jpg.rf.8a77dfdb6746c5fa3ce70c7dfeea82cf.jpg,YOLOv11,0.25,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-558_jpg.rf.8a77dfdb6746c5fa3ce70c7dfeea82cf.jpg,YOLOv12n,0.25,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-558_jpg.rf.8a77dfdb6746c5fa3ce70c7dfeea82cf.jpg,YOLOv8-FPN,0.25,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-558_jpg.rf.8a77dfdb6746c5fa3ce70c7dfeea82cf.jpg,YOLOv8n,0.5,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-558_jpg.rf.8a77dfdb6746c5fa3ce70c7dfeea82cf.jpg,YOLOv9c,0.5,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-558_jpg.rf.8a77dfdb6746c5fa3ce70c7dfeea82cf.jpg,YOLOv11,0.5,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-558_jpg.rf.8a77dfdb6746c5fa3ce70c7dfeea82cf.jpg,YOLOv12n,0.5,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-558_jpg.rf.8a77dfdb6746c5fa3ce70c7dfeea82cf.jpg,YOLOv8-FPN,0.5,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-558_jpg.rf.8a77dfdb6746c5fa3ce70c7dfeea82cf.jpg,YOLOv8n,0.7,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-558_jpg.rf.8a77dfdb6746c5fa3ce70c7dfeea82cf.jpg,YOLOv9c,0.7,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-558_jpg.rf.8a77dfdb6746c5fa3ce70c7dfeea82cf.jpg,YOLOv11,0.7,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-558_jpg.rf.8a77dfdb6746c5fa3ce70c7dfeea82cf.jpg,YOLOv12n,0.7,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-558_jpg.rf.8a77dfdb6746c5fa3ce70c7dfeea82cf.jpg,YOLOv8-FPN,0.7,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-637_jpg.rf.da938f6be40bedcab74f84fcf8fd9d03.jpg,YOLOv8n,0.25,2,3,2,1,0,0.6666666666666666,1.0,0.8
img-637_jpg.rf.da938f6be40bedcab74f84fcf8fd9d03.jpg,YOLOv9c,0.25,2,4,2,2,0,0.5,1.0,0.6666666666666666
img-637_jpg.rf.da938f6be40bedcab74f84fcf8fd9d03.jpg,YOLOv11,0.25,2,3,2,1,0,0.6666666666666666,1.0,0.8
img-637_jpg.rf.da938f6be40bedcab74f84fcf8fd9d03.jpg,YOLOv12n,0.25,2,3,2,1,0,0.6666666666666666,1.0,0.8
img-637_jpg.rf.da938f6be40bedcab74f84fcf8fd9d03.jpg,YOLOv8-FPN,0.25,2,4,2,2,0,0.5,1.0,0.6666666666666666
img-637_jpg.rf.da938f6be40bedcab74f84fcf8fd9d03.jpg,YOLOv8n,0.5,2,2,2,0,0,1.0,1.0,1.0
img-637_jpg.rf.da938f6be40bedcab74f84fcf8fd9d03.jpg,YOLOv9c,0.5,2,1,1,0,1,1.0,0.5,0.6666666666666666
img-637_jpg.rf.da938f6be40bedcab74f84fcf8fd9d03.jpg,YOLOv11,0.5,2,1,1,0,1,1.0,0.5,0.6666666666666666
img-637_jpg.rf.da938f6be40bedcab74f84fcf8fd9d03.jpg,YOLOv12n,0.5,2,1,1,0,1,1.0,0.5,0.6666666666666666
img-637_jpg.rf.da938f6be40bedcab74f84fcf8fd9d03.jpg,YOLOv8-FPN,0.5,2,2,2,0,0,1.0,1.0,1.0
img-637_jpg.rf.da938f6be40bedcab74f84fcf8fd9d03.jpg,YOLOv8n,0.7,2,0,0,0,2,0.0,0.0,0.0
img-637_jpg.rf.da938f6be40bedcab74f84fcf8fd9d03.jpg,YOLOv9c,0.7,2,0,0,0,2,0.0,0.0,0.0
img-637_jpg.rf.da938f6be40bedcab74f84fcf8fd9d03.jpg,YOLOv11,0.7,2,0,0,0,2,0.0,0.0,0.0
img-637_jpg.rf.da938f6be40bedcab74f84fcf8fd9d03.jpg,YOLOv12n,0.7,2,0,0,0,2,0.0,0.0,0.0
img-637_jpg.rf.da938f6be40bedcab74f84fcf8fd9d03.jpg,YOLOv8-FPN,0.7,2,0,0,0,2,0.0,0.0,0.0
img-657_jpg.rf.38f91274d8842bfc54266b724536cd8b.jpg,YOLOv8n,0.25,1,1,1,0,0,1.0,1.0,1.0
img-657_jpg.rf.38f91274d8842bfc54266b724536cd8b.jpg,YOLOv9c,0.25,1,1,1,0,0,1.0,1.0,1.0
img-657_jpg.rf.38f91274d8842bfc54266b724536cd8b.jpg,YOLOv11,0.25,1,1,1,0,0,1.0,1.0,1.0
img-657_jpg.rf.38f91274d8842bfc54266b724536cd8b.jpg,YOLOv12n,0.25,1,1,1,0,0,1.0,1.0,1.0
img-657_jpg.rf.38f91274d8842bfc54266b724536cd8b.jpg,YOLOv8-FPN,0.25,1,1,1,0,0,1.0,1.0,1.0
img-657_jpg.rf.38f91274d8842bfc54266b724536cd8b.jpg,YOLOv8n,0.5,1,1,1,0,0,1.0,1.0,1.0
img-657_jpg.rf.38f91274d8842bfc54266b724536cd8b.jpg,YOLOv9c,0.5,1,1,1,0,0,1.0,1.0,1.0
img-657_jpg.rf.38f91274d8842bfc54266b724536cd8b.jpg,YOLOv11,0.5,1,1,1,0,0,1.0,1.0,1.0
img-657_jpg.rf.38f91274d8842bfc54266b724536cd8b.jpg,YOLOv12n,0.5,1,1,1,0,0,1.0,1.0,1.0
img-657_jpg.rf.38f91274d8842bfc54266b724536cd8b.jpg,YOLOv8-FPN,0.5,1,1,1,0,0,1.0,1.0,1.0
img-657_jpg.rf.38f91274d8842bfc54266b724536cd8b.jpg,YOLOv8n,0.7,1,1,1,0,0,1.0,1.0,1.0
img-657_jpg.rf.38f91274d8842bfc54266b724536cd8b.jpg,YOLOv9c,0.7,1,1,1,0,0,1.0,1.0,1.0
img-657_jpg.rf.38f91274d8842bfc54266b724536cd8b.jpg,YOLOv11,0.7,1,1,1,0,0,1.0,1.0,1.0
img-657_jpg.rf.38f91274d8842bfc54266b724536cd8b.jpg,YOLOv12n,0.7,1,1,1,0,0,1.0,1.0,1.0
img-657_jpg.rf.38f91274d8842bfc54266b724536cd8b.jpg,YOLOv8-FPN,0.7,1,1,1,0,0,1.0,1.0,1.0
img-77_jpg.rf.eaab7367cee69a5f72324b0604eff359.jpg,YOLOv8n,0.25,4,4,4,0,0,1.0,1.0,1.0
img-77_jpg.rf.eaab7367cee69a5f72324b0604eff359.jpg,YOLOv9c,0.25,4,4,4,0,0,1.0,1.0,1.0
img-77_jpg.rf.eaab7367cee69a5f72324b0604eff359.jpg,YOLOv11,0.25,4,3,3,0,1,1.0,0.75,0.8571428571428571
img-77_jpg.rf.eaab7367cee69a5f72324b0604eff359.jpg,YOLOv12n,0.25,4,4,4,0,0,1.0,1.0,1.0
img-77_jpg.rf.eaab7367cee69a5f72324b0604eff359.jpg,YOLOv8-FPN,0.25,4,4,3,1,1,0.75,0.75,0.75
img-77_jpg.rf.eaab7367cee69a5f72324b0604eff359.jpg,YOLOv8n,0.5,4,2,2,0,2,1.0,0.5,0.6666666666666666
img-77_jpg.rf.eaab7367cee69a5f72324b0604eff359.jpg,YOLOv9c,0.5,4,2,2,0,2,1.0,0.5,0.6666666666666666
img-77_jpg.rf.eaab7367cee69a5f72324b0604eff359.jpg,YOLOv11,0.5,4,3,3,0,1,1.0,0.75,0.8571428571428571
img-77_jpg.rf.eaab7367cee69a5f72324b0604eff359.jpg,YOLOv12n,0.5,4,3,3,0,1,1.0,0.75,0.8571428571428571
img-77_jpg.rf.eaab7367cee69a5f72324b0604eff359.jpg,YOLOv8-FPN,0.5,4,1,1,0,3,1.0,0.25,0.4
img-77_jpg.rf.eaab7367cee69a5f72324b0604eff359.jpg,YOLOv8n,0.7,4,1,1,0,3,1.0,0.25,0.4
img-77_jpg.rf.eaab7367cee69a5f72324b0604eff359.jpg,YOLOv9c,0.7,4,2,2,0,2,1.0,0.5,0.6666666666666666
img-77_jpg.rf.eaab7367cee69a5f72324b0604eff359.jpg,YOLOv11,0.7,4,2,2,0,2,1.0,0.5,0.6666666666666666
img-77_jpg.rf.eaab7367cee69a5f72324b0604eff359.jpg,YOLOv12n,0.7,4,2,2,0,2,1.0,0.5,0.6666666666666666
img-77_jpg.rf.eaab7367cee69a5f72324b0604eff359.jpg,YOLOv8-FPN,0.7,4,1,1,0,3,1.0,0.25,0.4
po_1523_jpg.rf.347ef3cfa4e54d194276b79d8f36777f.jpg,YOLOv8n,0.25,1,1,1,0,0,1.0,1.0,1.0
po_1523_jpg.rf.347ef3cfa4e54d194276b79d8f36777f.jpg,YOLOv9c,0.25,1,1,1,0,0,1.0,1.0,1.0
po_1523_jpg.rf.347ef3cfa4e54d194276b79d8f36777f.jpg,YOLOv11,0.25,1,2,1,1,0,0.5,1.0,0.6666666666666666
po_1523_jpg.rf.347ef3cfa4e54d194276b79d8f36777f.jpg,YOLOv12n,0.25,1,1,1,0,0,1.0,1.0,1.0
po_1523_jpg.rf.347ef3cfa4e54d194276b79d8f36777f.jpg,YOLOv8-FPN,0.25,1,2,1,1,0,0.5,1.0,0.6666666666666666
po_1523_jpg.rf.347ef3cfa4e54d194276b79d8f36777f.jpg,YOLOv8n,0.5,1,1,1,0,0,1.0,1.0,1.0
po_1523_jpg.rf.347ef3cfa4e54d194276b79d8f36777f.jpg,YOLOv9c,0.5,1,1,1,0,0,1.0,1.0,1.0
po_1523_jpg.rf.347ef3cfa4e54d194276b79d8f36777f.jpg,YOLOv11,0.5,1,1,1,0,0,1.0,1.0,1.0
po_1523_jpg.rf.347ef3cfa4e54d194276b79d8f36777f.jpg,YOLOv12n,0.5,1,1,1,0,0,1.0,1.0,1.0
po_1523_jpg.rf.347ef3cfa4e54d194276b79d8f36777f.jpg,YOLOv8-FPN,0.5,1,2,1,1,0,0.5,1.0,0.6666666666666666
po_1523_jpg.rf.347ef3cfa4e54d194276b79d8f36777f.jpg,YOLOv8n,0.7,1,1,1,0,0,1.0,1.0,1.0
po_1523_jpg.rf.347ef3cfa4e54d194276b79d8f36777f.jpg,YOLOv9c,0.7,1,1,1,0,0,1.0,1.0,1.0
po_1523_jpg.rf.347ef3cfa4e54d194276b79d8f36777f.jpg,YOLOv11,0.7,1,1,1,0,0,1.0,1.0,1.0
po_1523_jpg.rf.347ef3cfa4e54d194276b79d8f36777f.jpg,YOLOv12n,0.7,1,1,1,0,0,1.0,1.0,1.0
po_1523_jpg.rf.347ef3cfa4e54d194276b79d8f36777f.jpg,YOLOv8-FPN,0.7,1,1,1,0,0,1.0,1.0,1.0
po_1953_jpg.rf.9ab13ee6462c80b6fa4e458bff0ad228.jpg,YOLOv8n,0.25,2,1,1,0,1,1.0,0.5,0.6666666666666666
po_1953_jpg.rf.9ab13ee6462c80b6fa4e458bff0ad228.jpg,YOLOv9c,0.25,2,1,1,0,1,1.0,0.5,0.6666666666666666
po_1953_jpg.rf.9ab13ee6462c80b6fa4e458bff0ad228.jpg,YOLOv11,0.25,2,1,1,0,1,1.0,0.5,0.6666666666666666
po_1953_jpg.rf.9ab13ee6462c80b6fa4e458bff0ad228.jpg,YOLOv12n,0.25,2,1,1,0,1,1.0,0.5,0.6666666666666666
po_1953_jpg.rf.9ab13ee6462c80b6fa4e458bff0ad228.jpg,YOLOv8-FPN,0.25,2,2,2,0,0,1.0,1.0,1.0
po_1953_jpg.rf.9ab13ee6462c80b6fa4e458bff0ad228.jpg,YOLOv8n,0.5,2,1,1,0,1,1.0,0.5,0.6666666666666666
po_1953_jpg.rf.9ab13ee6462c80b6fa4e458bff0ad228.jpg,YOLOv9c,0.5,2,1,1,0,1,1.0,0.5,0.6666666666666666
po_1953_jpg.rf.9ab13ee6462c80b6fa4e458bff0ad228.jpg,YOLOv11,0.5,2,1,1,0,1,1.0,0.5,0.6666666666666666
po_1953_jpg.rf.9ab13ee6462c80b6fa4e458bff0ad228.jpg,YOLOv12n,0.5,2,1,1,0,1,1.0,0.5,0.6666666666666666
po_1953_jpg.rf.9ab13ee6462c80b6fa4e458bff0ad228.jpg,YOLOv8-FPN,0.5,2,1,1,0,1,1.0,0.5,0.6666666666666666
po_1953_jpg.rf.9ab13ee6462c80b6fa4e458bff0ad228.jpg,YOLOv8n,0.7,2,1,1,0,1,1.0,0.5,0.6666666666666666
po_1953_jpg.rf.9ab13ee6462c80b6fa4e458bff0ad228.jpg,YOLOv9c,0.7,2,1,1,0,1,1.0,0.5,0.6666666666666666
po_1953_jpg.rf.9ab13ee6462c80b6fa4e458bff0ad228.jpg,YOLOv11,0.7,2,1,1,0,1,1.0,0.5,0.6666666666666666
po_1953_jpg.rf.9ab13ee6462c80b6fa4e458bff0ad228.jpg,YOLOv12n,0.7,2,1,1,0,1,1.0,0.5,0.6666666666666666
po_1953_jpg.rf.9ab13ee6462c80b6fa4e458bff0ad228.jpg,YOLOv8-FPN,0.7,2,0,0,0,2,0.0,0.0,0.0
po_253_jpg.rf.f401c91701dd2e4d8812b65b272aff42.jpg,YOLOv8n,0.25,5,6,5,1,0,0.8333333333333334,1.0,0.9090909090909091
po_253_jpg.rf.f401c91701dd2e4d8812b65b272aff42.jpg,YOLOv9c,0.25,5,6,5,1,0,0.8333333333333334,1.0,0.9090909090909091
po_253_jpg.rf.f401c91701dd2e4d8812b65b272aff42.jpg,YOLOv11,0.25,5,6,5,1,0,0.8333333333333334,1.0,0.9090909090909091
po_253_jpg.rf.f401c91701dd2e4d8812b65b272aff42.jpg,YOLOv12n,0.25,5,6,5,1,0,0.8333333333333334,1.0,0.9090909090909091
po_253_jpg.rf.f401c91701dd2e4d8812b65b272aff42.jpg,YOLOv8-FPN,0.25,5,6,5,1,0,0.8333333333333334,1.0,0.9090909090909091
po_253_jpg.rf.f401c91701dd2e4d8812b65b272aff42.jpg,YOLOv8n,0.5,5,6,5,1,0,0.8333333333333334,1.0,0.9090909090909091
po_253_jpg.rf.f401c91701dd2e4d8812b65b272aff42.jpg,YOLOv9c,0.5,5,6,5,1,0,0.8333333333333334,1.0,0.9090909090909091
po_253_jpg.rf.f401c91701dd2e4d8812b65b272aff42.jpg,YOLOv11,0.5,5,6,5,1,0,0.8333333333333334,1.0,0.9090909090909091
po_253_jpg.rf.f401c91701dd2e4d8812b65b272aff42.jpg,YOLOv12n,0.5,5,5,5,0,0,1.0,1.0,1.0
po_253_jpg.rf.f401c91701dd2e4d8812b65b272aff42.jpg,YOLOv8-FPN,0.5,5,5,5,0,0,1.0,1.0,1.0
po_253_jpg.rf.f401c91701dd2e4d8812b65b272aff42.jpg,YOLOv8n,0.7,5,4,4,0,1,1.0,0.8,0.888888888888889
po_253_jpg.rf.f401c91701dd2e4d8812b65b272aff42.jpg,YOLOv9c,0.7,5,3,3,0,2,1.0,0.6,0.7499999999999999
po_253_jpg.rf.f401c91701dd2e4d8812b65b272aff42.jpg,YOLOv11,0.7,5,4,4,0,1,1.0,0.8,0.888888888888889
po_253_jpg.rf.f401c91701dd2e4d8812b65b272aff42.jpg,YOLOv12n,0.7,5,3,3,0,2,1.0,0.6,0.7499999999999999
po_253_jpg.rf.f401c91701dd2e4d8812b65b272aff42.jpg,YOLOv8-FPN,0.7,5,3,3,0,2,1.0,0.6,0.7499999999999999
po_3487_jpg.rf.bb6a83dd239a5f1debfc80613f9917c7.jpg,YOLOv8n,0.25,2,2,2,0,0,1.0,1.0,1.0
po_3487_jpg.rf.bb6a83dd239a5f1debfc80613f9917c7.jpg,YOLOv9c,0.25,2,2,2,0,0,1.0,1.0,1.0
po_3487_jpg.rf.bb6a83dd239a5f1debfc80613f9917c7.jpg,YOLOv11,0.25,2,2,2,0,0,1.0,1.0,1.0
po_3487_jpg.rf.bb6a83dd239a5f1debfc80613f9917c7.jpg,YOLOv12n,0.25,2,2,2,0,0,1.0,1.0,1.0
po_3487_jpg.rf.bb6a83dd239a5f1debfc80613f9917c7.jpg,YOLOv8-FPN,0.25,2,2,2,0,0,1.0,1.0,1.0
po_3487_jpg.rf.bb6a83dd239a5f1debfc80613f9917c7.jpg,YOLOv8n,0.5,2,2,2,0,0,1.0,1.0,1.0
po_3487_jpg.rf.bb6a83dd239a5f1debfc80613f9917c7.jpg,YOLOv9c,0.5,2,2,2,0,0,1.0,1.0,1.0
po_3487_jpg.rf.bb6a83dd239a5f1debfc80613f9917c7.jpg,YOLOv11,0.5,2,2,2,0,0,1.0,1.0,1.0
po_3487_jpg.rf.bb6a83dd239a5f1debfc80613f9917c7.jpg,YOLOv12n,0.5,2,2,2,0,0,1.0,1.0,1.0
po_3487_jpg.rf.bb6a83dd239a5f1debfc80613f9917c7.jpg,YOLOv8-FPN,0.5,2,2,2,0,0,1.0,1.0,1.0
po_3487_jpg.rf.bb6a83dd239a5f1debfc80613f9917c7.jpg,YOLOv8n,0.7,2,2,2,0,0,1.0,1.0,1.0
po_3487_jpg.rf.bb6a83dd239a5f1debfc80613f9917c7.jpg,YOLOv9c,0.7,2,1,1,0,1,1.0,0.5,0.6666666666666666
po_3487_jpg.rf.bb6a83dd239a5f1debfc80613f9917c7.jpg,YOLOv11,0.7,2,1,1,0,1,1.0,0.5,0.6666666666666666
po_3487_jpg.rf.bb6a83dd239a5f1debfc80613f9917c7.jpg,YOLOv12n,0.7,2,2,2,0,0,1.0,1.0,1.0
po_3487_jpg.rf.bb6a83dd239a5f1debfc80613f9917c7.jpg,YOLOv8-FPN,0.7,2,2,2,0,0,1.0,1.0,1.0
po_668_jpg.rf.beabdfb2ad0befc73e393e40c7c8ddfd.jpg,YOLOv8n,0.25,6,4,3,1,3,0.75,0.5,0.6
po_668_jpg.rf.beabdfb2ad0befc73e393e40c7c8ddfd.jpg,YOLOv9c,0.25,6,4,4,0,2,1.0,0.6666666666666666,0.8
po_668_jpg.rf.beabdfb2ad0befc73e393e40c7c8ddfd.jpg,YOLOv11,0.25,6,4,4,0,2,1.0,0.6666666666666666,0.8
po_668_jpg.rf.beabdfb2ad0befc73e393e40c7c8ddfd.jpg,YOLOv12n,0.25,6,6,4,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
po_668_jpg.rf.beabdfb2ad0befc73e393e40c7c8ddfd.jpg,YOLOv8-FPN,0.25,6,5,4,1,2,0.8,0.6666666666666666,0.7272727272727272
po_668_jpg.rf.beabdfb2ad0befc73e393e40c7c8ddfd.jpg,YOLOv8n,0.5,6,3,3,0,3,1.0,0.5,0.6666666666666666
po_668_jpg.rf.beabdfb2ad0befc73e393e40c7c8ddfd.jpg,YOLOv9c,0.5,6,3,3,0,3,1.0,0.5,0.6666666666666666
po_668_jpg.rf.beabdfb2ad0befc73e393e40c7c8ddfd.jpg,YOLOv11,0.5,6,2,2,0,4,1.0,0.3333333333333333,0.5
po_668_jpg.rf.beabdfb2ad0befc73e393e40c7c8ddfd.jpg,YOLOv12n,0.5,6,3,3,0,3,1.0,0.5,0.6666666666666666
po_668_jpg.rf.beabdfb2ad0befc73e393e40c7c8ddfd.jpg,YOLOv8-FPN,0.5,6,1,1,0,5,1.0,0.16666666666666666,0.2857142857142857
po_668_jpg.rf.beabdfb2ad0befc73e393e40c7c8ddfd.jpg,YOLOv8n,0.7,6,1,1,0,5,1.0,0.16666666666666666,0.2857142857142857
po_668_jpg.rf.beabdfb2ad0befc73e393e40c7c8ddfd.jpg,YOLOv9c,0.7,6,1,1,0,5,1.0,0.16666666666666666,0.2857142857142857
po_668_jpg.rf.beabdfb2ad0befc73e393e40c7c8ddfd.jpg,YOLOv11,0.7,6,1,1,0,5,1.0,0.16666666666666666,0.2857142857142857
po_668_jpg.rf.beabdfb2ad0befc73e393e40c7c8ddfd.jpg,YOLOv12n,0.7,6,1,1,0,5,1.0,0.16666666666666666,0.2857142857142857
po_668_jpg.rf.beabdfb2ad0befc73e393e40c7c8ddfd.jpg,YOLOv8-FPN,0.7,6,0,0,0,6,0.0,0.0,0.0
pothole-166-_jpg.rf.4f51880e8f566fd28f62fb11c7b98445.jpg,YOLOv8n,0.25,3,3,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333
pothole-166-_jpg.rf.4f51880e8f566fd28f62fb11c7b98445.jpg,YOLOv9c,0.25,3,4,2,2,1,0.5,0.6666666666666666,0.5714285714285715
pothole-166-_jpg.rf.4f51880e8f566fd28f62fb11c7b98445.jpg,YOLOv11,0.25,3,3,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333
pothole-166-_jpg.rf.4f51880e8f566fd28f62fb11c7b98445.jpg,YOLOv12n,0.25,3,4,2,2,1,0.5,0.6666666666666666,0.5714285714285715
pothole-166-_jpg.rf.4f51880e8f566fd28f62fb11c7b98445.jpg,YOLOv8-FPN,0.25,3,1,1,0,2,1.0,0.3333333333333333,0.5
pothole-166-_jpg.rf.4f51880e8f566fd28f62fb11c7b98445.jpg,YOLOv8n,0.5,3,1,1,0,2,1.0,0.3333333333333333,0.5
pothole-166-_jpg.rf.4f51880e8f566fd28f62fb11c7b98445.jpg,YOLOv9c,0.5,3,1,1,0,2,1.0,0.3333333333333333,0.5
pothole-166-_jpg.rf.4f51880e8f566fd28f62fb11c7b98445.jpg,YOLOv11,0.5,3,1,1,0,2,1.0,0.3333333333333333,0.5
pothole-166-_jpg.rf.4f51880e8f566fd28f62fb11c7b98445.jpg,YOLOv12n,0.5,3,1,1,0,2,1.0,0.3333333333333333,0.5
pothole-166-_jpg.rf.4f51880e8f566fd28f62fb11c7b98445.jpg,YOLOv8-FPN,0.5,3,0,0,0,3,0.0,0.0,0.0
pothole-166-_jpg.rf.4f51880e8f566fd28f62fb11c7b98445.jpg,YOLOv8n,0.7,3,0,0,0,3,0.0,0.0,0.0
